日期,国家,省州,累计确诊,累计治愈,累计死亡
2020/12/19,Mozambique,,17477,15451,147
2020/12/19,Netherlands,Curacao,3920,2249,11
2020/12/19,United Kingdom,Falkland Islands (Malvinas),23,17,0
2020/12/19,Serbia,,296528,0,2632
2020/12/19,Kyrgyzstan,,78911,72459,1328
2020/12/19,Tajikistan,,12923,12374,89
2020/12/19,MS Zaandam,,9,7,2
2020/12/19,Kenya,,94151,75559,1633
2020/12/19,Burundi,,761,687,2
2020/12/19,Canada,Northwest Territories,24,,0
2020/12/19,Burkina Faso,,4954,3504,74
2020/12/19,Solomon Islands,,17,5,0
2020/12/19,United Kingdom,Channel Islands,2526,1535,52
2020/12/19,France,,2458839,160053,60056
2020/12/19,Canada,Quebec,174839,,7828
2020/12/19,Monaco,,723,616,3
2020/12/19,Vanuatu,,1,1,0
2020/12/19,Singapore,,58403,58274,29
2020/12/19,Lesotho,,2546,1445,48
2020/12/19,Rwanda,,7232,6089,59
2020/12/19,Denmark,,131606,89570,1019
2020/12/19,Portugal,,370787,294814,6063
2020/12/19,France,Reunion,8704,8219,42
2020/12/19,Denmark,Faroe Islands,539,516,0
2020/12/19,San Marino,,2107,1736,55
2020/12/19,Netherlands,"Bonaire, Sint Eustatius and Saba",179,172,3
2020/12/19,Malawi,,6153,5662,187
2020/12/19,Dominica,,88,83,0
2020/12/19,India,,10031223,9580402,145477
2020/12/19,Antigua and Barbuda,,152,141,5
2020/12/19,Yemen,,2087,1384,606
2020/12/19,Morocco,,415226,375623,6909
2020/12/19,Zimbabwe,,12151,9984,318
2020/12/19,France,New Caledonia,37,35,0
2020/12/19,Timor-Leste,,31,35,0
2020/12/19,Guinea-Bissau,,2447,2378,44
2020/12/19,Czechia,,618836,531622,10271
2020/12/19,Slovakia,,149275,106361,1510
2020/12/19,Uruguay,,12557,8002,114
2020/12/19,Costa Rica,,157472,125488,1996
2020/12/19,Botswana,,13014,10535,38
2020/12/19,France,Wallis and Futuna,0,0,0
2020/12/19,United Kingdom,Gibraltar,1211,1058,6
2020/12/19,North Macedonia,,77949,53345,2274
2020/12/19,Thailand,,4907,4041,60
2020/12/19,Australia,Victoria,20356,19524,820
2020/12/19,Holy See,,27,15,0
2020/12/19,Canada,Diamond Princess,0,,1
2020/12/19,Gambia,,3786,3656,123
2020/12/19,Laos,,41,36,0
2020/12/20,Australia,New South Wales,4771,0,53
2020/12/20,"Korea, South",,50591,35155,698
2020/12/20,Canada,Nova Scotia,1445,,65
2020/12/20,Slovenia,,105899,83536,2353
2020/12/20,United Kingdom,Turks and Caicos Islands,798,759,6
2020/12/20,MS Zaandam,,9,7,2
2020/12/20,Montenegro,,43955,34082,626
2020/12/20,Australia,Northern Territory,71,59,0
2020/12/20,France,Wallis and Futuna,0,0,0
2020/12/20,Cambodia,,363,345,0
2020/12/20,Greece,,131072,93764,4172
2020/12/20,Croatia,,194962,173158,3177
2020/12/20,France,St Martin,918,780,12
2020/12/20,Yemen,,2087,1384,606
2020/12/20,US,,17925587,0,323527
2020/12/20,Algeria,,95203,63260,2666
2020/12/20,Colombia,,1507222,1373332,40475
2020/12/20,Canada,Manitoba,22859,,569
2020/12/20,Philippines,,459789,429134,8947
2020/12/20,Venezuela,,110075,104462,988
2020/12/20,Pakistan,,458968,409085,9392
2020/12/20,Azerbaijan,,202088,139779,2210
2020/12/20,Uganda,,31187,10469,231
2020/12/20,Gabon,,9400,9254,64
2020/12/20,Cuba,,10127,9040,137
2020/12/20,Namibia,,18714,15967,177
2020/12/20,Belarus,,173523,151635,1324
2020/12/20,France,,2471458,160288,60186
2020/12/20,Ukraine,,991700,602993,17201
2020/12/20,Poland,,1202700,938269,25397
2020/12/20,Indonesia,,664930,541811,19880
2020/12/20,Vanuatu,,1,1,0
2020/12/20,Brunei,,152,149,3
2020/12/20,Canada,Nunavut,259,,1
2020/12/20,Ethiopia,,119951,102980,1853
2020/12/20,Belgium,,625930,0,18626
2020/12/20,Benin,,3167,3061,44
2020/12/20,Zimbabwe,,12325,10024,320
2020/12/20,Botswana,,13014,10535,38
2020/12/20,Saudi Arabia,,361010,351878,6122
2020/12/20,Australia,Victoria,20357,19524,820
2020/12/20,Canada,Repatriated Travellers,13,,0
2020/12/20,Georgia,,208638,180441,2094
2020/12/20,Malta,,11714,9978,190
2020/12/20,Tajikistan,,12960,12413,89
2020/12/20,Canada,Northwest Territories,24,,0
2020/12/20,Grenada,,103,49,0
2020/12/20,Fiji,,46,42,2
2020/12/20,Seychelles,,202,184,0
2020/12/20,Sri Lanka,,37261,28267,176
2020/12/20,Eswatini,,7427,6696,140
2020/12/20,Switzerland,,403989,311500,6622
2020/12/20,Congo (Brazzaville),,6200,4988,100
2020/12/20,Costa Rica,,157472,125488,1996
2020/12/20,Australia,South Australia,566,559,4
2020/12/20,Netherlands,,689705,0,10491
2020/12/20,Brazil,,7238600,6408517,186764
2020/12/20,Bahrain,,90282,88331,349
2020/12/20,Thailand,,5289,4053,60
2020/12/20,France,Martinique,5634,98,42
2020/12/20,Bosnia and Herzegovina,,105524,70620,3625
2020/12/20,Holy See,,27,15,0
2020/12/20,Cote d'Ivoire,,21918,21478,133
2020/12/20,Latvia,,30940,21051,439
2020/12/20,Trinidad and Tobago,,7000,6457,123
2020/12/20,Israel,,374760,348107,3099
2020/12/20,Canada,Prince Edward Island,90,,0
2020/12/20,Liechtenstein,,1758,1424,25
2020/12/20,Gambia,,3786,3656,123
2020/12/20,Albania,,53003,28121,1088
2020/12/20,Luxembourg,,43728,35237,434
2020/12/20,Togo,,3416,3017,66
2020/12/20,Singapore,,58422,58279,29
2020/12/20,Netherlands,Aruba,5163,4957,47
2020/12/20,Uruguay,,13048,8327,119
2020/12/20,Central African Republic,,4936,1924,63
2020/12/20,Nepal,,253772,243664,1788
2020/12/20,Timor-Leste,,31,31,0
2020/12/20,New Zealand,,2121,2037,25
2020/12/20,Austria,,338854,303213,5351
2020/12/20,France,New Caledonia,37,35,0
2020/12/20,Honduras,,117022,54267,3027
2020/12/20,France,Mayotte,5708,2964,53
2020/12/20,Senegal,,17758,16522,365
2020/12/20,Morocco,,417125,378154,6957
2020/12/20,Portugal,,374121,297233,6134
2020/12/20,Malawi,,6161,5663,187
2020/12/20,Kosovo,,48905,36570,1256
2020/12/20,Lithuania,,112912,67073,1293
2020/12/20,Suriname,,5552,5291,118
2020/12/20,Canada,Newfoundland and Labrador,382,,4
2020/12/20,Rwanda,,7293,6091,63
2020/12/20,Saint Vincent and the Grenadines,,104,85,0
2020/12/20,Malaysia,,93309,77309,437
2020/12/20,France,Reunion,8704,8219,42
2020/12/20,Paraguay,,99789,71807,2088
2020/12/20,Madagascar,,17633,17147,260
2020/12/20,Burundi,,761,687,2
2020/12/20,France,French Guiana,12369,9995,71
2020/12/20,Sudan,,23100,13171,1434
2020/12/20,Canada,New Brunswick,574,,8
2020/12/20,Serbia,,300062,0,2686
2020/12/20,Mali,,6191,3839,222
2020/12/20,Mozambique,,17568,15454,148
2020/12/20,Cameroon,,25849,23851,448
2020/12/20,Tanzania,,509,183,21
2020/12/20,Jamaica,,12224,8966,286
2020/12/20,Somalia,,4662,3566,124
2020/12/20,Turkey,,2024601,1800286,18097
2020/12/20,Sweden,,367120,0,7993
2020/12/20,Finland,,33162,22500,489
2020/12/20,France,Saint Pierre and Miquelon,14,14,0
2020/12/20,Saint Lucia,,287,258,5
2020/12/20,Congo (Kinshasa),,15495,13447,370
2020/12/20,Panama,,212339,173508,3566
2020/12/20,Qatar,,142001,139724,243
2020/12/20,Uzbekistan,,75933,73242,612
2020/12/20,Libya,,94560,64810,1353
2020/12/20,Solomon Islands,,17,5,0
2020/12/20,United Kingdom,,2040147,0,67401
2020/12/20,Germany,,1514962,1123725,26400
2020/12/20,Cabo Verde,,11579,11248,111
2020/12/20,Lebanon,,158104,112333,1281
2020/12/20,Peru,,995899,930410,37034
2020/12/20,Hungary,,302989,97443,8099
2020/12/20,France,Guadeloupe,8557,2242,155
2020/12/20,Andorra,,7577,6997,81
2020/12/20,Syria,,10195,4786,610
2020/12/20,Canada,Alberta,90219,,851
2020/12/20,Iraq,,584145,520969,12697
2020/12/20,France,French Polynesia,16182,4842,103
2020/12/20,France,Saint Barthelemy,175,161,1
2020/12/20,Ireland,,79542,23364,2158
2020/12/20,Chad,,1890,1632,102
2020/12/20,Ghana,,53653,52331,331
2020/12/20,Papua New Guinea,,760,601,8
2020/12/20,Maldives,,13493,12895,48
2020/12/20,Tunisia,,120687,87884,4158
2020/12/20,Australia,Tasmania,234,221,13
2020/12/20,Comoros,,666,611,7
2020/12/20,Australia,Queensland,1235,1214,6
2020/12/20,Afghanistan,,49817,39006,2067
2020/12/20,Italy,,1953185,1261626,68799
2020/12/20,Australia,Western Australia,846,826,9
2020/12/20,Nigeria,,78434,68303,1221
2020/12/20,Bolivia,,150023,127969,9036
2020/12/20,Equatorial Guinea,,5214,5064,85
2020/12/20,Mauritania,,12418,8909,281
2020/12/20,South Africa,,921922,793914,24691
2020/12/20,United Kingdom,Cayman Islands,311,282,2
2020/12/20,United Kingdom,Anguilla,10,10,0
2020/12/20,United Kingdom,Falkland Islands (Malvinas),23,17,0
2020/12/20,Burma,,116134,95387,2443
2020/12/20,South Sudan,,3228,3090,62
2020/12/20,Nicaragua,,5938,4225,163
2020/12/20,India,,10055560,9606111,145810
2020/12/20,Mexico,,1320545,978002,118202
2020/12/20,Denmark,Faroe Islands,546,518,0
2020/12/20,Argentina,,1541285,1368346,41813
2020/12/20,Mongolia,,993,509,0
2020/12/20,Guyana,,6125,5319,159
2020/12/20,Niger,,2659,1418,87
2020/12/20,San Marino,,2107,1736,55
2020/12/20,Djibouti,,5781,5659,61
2020/12/20,Canada,British Columbia,45400,,724
2020/12/20,Denmark,Greenland,19,19,0
2020/12/20,Lesotho,,2546,1445,48
2020/12/20,Chile,,585546,555956,16154
2020/12/20,United Kingdom,Montserrat,13,12,1
2020/12/20,Burkina Faso,,5160,3659,76
2020/12/20,Japan,,199270,165177,2784
2020/12/20,Russia,,2821125,2253826,50242
2020/12/20,Jordan,,274949,243106,3568
2020/12/20,Iceland,,5642,5478,28
2020/12/20,Armenia,,153825,132532,2630
2020/12/20,Liberia,,1779,1406,83
2020/12/20,Angola,,16644,9592,387
2020/12/20,Denmark,,134434,91263,1035
2020/12/20,Sao Tome and Principe,,1012,958,17
2020/12/20,Canada,Quebec,176985,,7865
2020/12/20,Bulgaria,,191195,99758,6609
2020/12/20,Mauritius,,524,489,10
2020/12/20,Moldova,,135207,118635,2752
2020/12/20,Norway,,43905,17998,404
2020/12/20,Monaco,,728,621,3
2020/12/20,Kenya,,94500,75735,1639
2020/12/20,United Kingdom,Bermuda,527,276,9
2020/12/20,West Bank and Gaza,,122643,97979,1141
2020/12/20,Netherlands,Curacao,3947,2276,11
2020/12/20,Egypt,,125555,106817,7098
2020/12/20,Romania,,591294,498777,14394
2020/12/20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3,3,0
2020/12/20,Dominican Republic,,160386,124276,2384
2020/12/20,United Kingdom,British Virgin Islands,86,74,1
2020/12/20,Saint Kitts and Nevis,,30,24,0
2020/12/20,Sierra Leone,,2509,1856,75
2020/12/20,Belize,,9791,4779,213
2020/12/20,Australia,Australian Capital Territory,118,114,3
2020/12/20,Ecuador,,206257,177951,13948
2020/12/20,Bahamas,,7746,6122,164
2020/12/20,Bangladesh,,500713,437527,7280
2020/12/20,Netherlands,Sint Maarten,1328,1184,26
2020/12/20,Diamond Princess,,712,699,13
2020/12/20,El Salvador,,43477,39142,1250
2020/12/20,Cyprus,,17688,2057,91
2020/12/20,United Kingdom,Gibraltar,1244,1065,6
2020/12/20,Canada,Grand Princess,13,,0
2020/12/20,Zambia,,18716,17762,373
2020/12/20,Guinea,,13545,12955,80
2020/12/20,Haiti,,9674,8336,234
2020/12/20,Spain,,1797236,150376,48926
2020/12/20,Marshall Islands,,4,4,0
2020/12/20,Micronesia,,0,0,0
2020/12/20,Barbados,,307,280,7
2020/12/20,Dominica,,88,83,0
2020/12/20,Bhutan,,446,423,0
2020/12/20,Canada,Yukon,59,,1
2020/12/20,North Macedonia,,78305,54034,2292
2020/12/20,Iran,,1158384,885054,53625
2020/12/20,Kazakhstan,,191650,163834,2622
2020/12/20,Eritrea,,754,580,0
2020/12/20,Canada,Saskatchewan,13555,,118
2020/12/20,Guinea-Bissau,,2447,2378,44
2020/12/20,Laos,,41,36,0
2020/12/20,United Kingdom,Isle of Man,373,345,25
2020/12/20,Antigua and Barbuda,,153,143,5
2020/12/20,Samoa,,2,2,0
2020/12/20,Netherlands,"Bonaire, Sint Eustatius and Saba",179,172,3
2020/12/20,Guatemala,,132765,120994,4656
2020/12/20,Kyrgyzstan,,79254,73005,1331
2020/12/20,Oman,,127667,119574,1488
2020/12/20,Slovakia,,151336,107828,1555
2020/12/20,Canada,Diamond Princess,0,,1
2020/12/20,United Kingdom,Channel Islands,2629,1535,52
2020/12/20,Estonia,,21794,13590,174
2020/12/20,Czechia,,624140,533307,10331
2020/12/20,Kuwait,,147979,143926,921
2020/12/20,United Arab Emirates,,193575,168995,637
2020/12/20,Vietnam,,1413,1269,35
2020/12/20,Canada,Ontario,159871,,4167
2020/12/21,Senegal,,17879,16562,371
2020/12/21,France,St Martin,918,780,12
2020/12/21,France,Reunion,8704,8219,42
2020/12/21,Germany,,1534218,1147943,27110
2020/12/21,Cyprus,,18004,2057,96
2020/12/21,Singapore,,58432,58287,29
2020/12/21,North Macedonia,,78434,55155,2314
2020/12/21,Madagascar,,17633,17147,260
2020/12/21,Liechtenstein,,1784,1507,27
2020/12/21,Diamond Princess,,712,699,13
2020/12/21,Trinidad and Tobago,,7012,6471,125
2020/12/21,Bahamas,,7765,6127,164
2020/12/21,Uzbekistan,,76048,73339,612
2020/12/21,Cote d'Ivoire,,21932,21517,133
2020/12/21,Ecuador,,206329,181618,13949
2020/12/21,Zimbabwe,,12422,10112,322
2020/12/21,Micronesia,,0,0,0
2020/12/21,Bosnia and Herzegovina,,106222,71548,3706
2020/12/21,Canada,Prince Edward Island,90,,0
2020/12/21,Laos,,41,37,0
2020/12/21,Andorra,,7602,7028,81
2020/12/21,Seychelles,,205,184,0
2020/12/21,Iraq,,585345,522637,12710
2020/12/21,Latvia,,31335,21248,443
2020/12/21,Romania,,593783,501896,14481
2020/12/21,Canada,Diamond Princess,0,,1
2020/12/21,West Bank and Gaza,,123945,99547,1169
2020/12/21,Egypt,,126273,107162,7130
2020/12/21,France,French Polynesia,16345,4842,106
2020/12/21,Canada,Northwest Territories,24,,0
2020/12/21,Holy See,,27,15,0
2020/12/21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3,3,0
2020/12/21,Ghana,,53954,52675,333
2020/12/21,Nigeria,,78790,68493,1227
2020/12/21,Netherlands,Curacao,3974,2284,11
2020/12/21,France,Guadeloupe,8557,2242,155
2020/12/21,Kenya,,94614,76060,1644
2020/12/21,United Kingdom,British Virgin Islands,86,74,1
2020/12/21,Costa Rica,,159893,126777,2037
2020/12/21,MS Zaandam,,9,7,2
2020/12/21,Georgia,,209462,184668,2140
2020/12/21,Mauritius,,524,489,10
2020/12/21,Cabo Verde,,11600,11270,111
2020/12/21,Saint Kitts and Nevis,,30,25,0
2020/12/21,Thailand,,5716,4078,60
2020/12/21,Lebanon,,159286,113948,1294
2020/12/21,Norway,,44336,17998,405
2020/12/21,Tajikistan,,12998,12455,89
2020/12/21,Hungary,,305130,102962,8282
2020/12/21,Barbados,,321,281,7
2020/12/21,Canada,Nova Scotia,1447,,65
2020/12/21,Rwanda,,7402,6100,65
2020/12/21,Netherlands,Aruba,5176,4969,47
2020/12/21,Mozambique,,17695,15733,149
2020/12/21,Afghanistan,,50013,39508,2082
2020/12/21,Solomon Islands,,17,5,0
2020/12/21,Burundi,,762,687,2
2020/12/21,Paraguay,,100612,72721,2103
2020/12/21,Timor-Leste,,31,31,0
2020/12/21,Canada,Ontario,162052,,4181
2020/12/21,Jordan,,277448,246168,3604
2020/12/21,Burkina Faso,,5301,3758,76
2020/12/21,Guinea-Bissau,,2447,2378,44
2020/12/21,Armenia,,154065,133176,2656
2020/12/21,Suriname,,5583,5296,118
2020/12/21,Guyana,,6171,5369,159
2020/12/21,Canada,Newfoundland and Labrador,382,,4
2020/12/21,Kosovo,,49169,36775,1262
2020/12/21,Djibouti,,5783,5668,61
2020/12/21,France,Mayotte,5708,2964,53
2020/12/21,Nepal,,254514,244743,1795
2020/12/21,Central African Republic,,4936,1924,63
2020/12/21,Slovakia,,152555,109807,1618
2020/12/21,Dominican Republic,,161052,124931,2385
2020/12/21,Haiti,,9674,8404,234
2020/12/21,New Zealand,,2121,2037,25
2020/12/21,Australia,Tasmania,234,221,13
2020/12/21,Canada,British Columbia,47067,,765
2020/12/21,Uruguay,,13477,8688,119
2020/12/21,Austria,,340373,305658,5435
2020/12/21,France,Saint Barthelemy,175,161,1
2020/12/21,Lesotho,,2546,1445,48
2020/12/21,Czechia,,627523,534686,10411
2020/12/21,Honduras,,117190,54304,3034
2020/12/21,United Kingdom,Montserrat,13,12,1
2020/12/21,France,New Caledonia,37,35,0
2020/12/21,Papua New Guinea,,761,601,9
2020/12/21,Bolivia,,150385,128308,9043
2020/12/21,South Sudan,,3234,3111,62
2020/12/21,Italy,,1964054,1281258,69214
2020/12/21,Portugal,,376220,299603,6191
2020/12/21,France,Saint Pierre and Miquelon,14,14,0
2020/12/21,Malawi,,6202,5664,187
2020/12/21,Mexico,,1325915,987328,118598
2020/12/21,Netherlands,"Bonaire, Sint Eustatius and Saba",179,172,3
2020/12/21,Congo (Kinshasa),,15669,13660,370
2020/12/21,Chad,,1902,1633,102
2020/12/21,Sao Tome and Principe,,1012,958,17
2020/12/21,Brazil,,7263619,6469310,187291
2020/12/21,Belize,,10145,8435,224
2020/12/21,Canada,Saskatchewan,13761,,122
2020/12/21,Burma,,116982,96685,2465
2020/12/21,Saint Vincent and the Grenadines,,104,85,0
2020/12/21,Peru,,997517,932295,37103
2020/12/21,United Kingdom,Falkland Islands (Malvinas),23,17,0
2020/12/21,Tanzania,,509,183,21
2020/12/21,Malaysia,,95327,78393,438
2020/12/21,South Africa,,930711,796346,24907
2020/12/21,Dominica,,88,83,0
2020/12/21,United Kingdom,Cayman Islands,316,288,2
2020/12/21,Morocco,,418002,380134,7000
2020/12/21,Serbia,,303747,0,2733
2020/12/21,Togo,,3436,3054,66
2020/12/21,Albania,,53425,28752,1098
2020/12/21,Argentina,,1547138,1374401,41997
2020/12/21,Sweden,,367120,0,7993
2020/12/21,Australia,South Australia,566,559,4
2020/12/21,France,Martinique,5634,98,42
2020/12/21,Mongolia,,1006,541,0
2020/12/21,Belarus,,175416,152930,1333
2020/12/21,Fiji,,46,42,2
2020/12/21,Congo (Brazzaville),,6200,4988,100
2020/12/21,Grenada,,103,49,0
2020/12/21,Japan,,201074,167357,2833
2020/12/21,Belgium,,626911,0,18697
2020/12/21,Gambia,,3786,3656,123
2020/12/21,Syria,,10318,4835,621
2020/12/21,Chile,,587993,557913,16197
2020/12/21,Iceland,,5656,5487,28
2020/12/21,Brunei,,152,149,3
2020/12/21,Namibia,,19299,16041,180
2020/12/21,Uganda,,31384,10549,238
2020/12/21,San Marino,,2135,1767,55
2020/12/21,Luxembourg,,44582,37106,450
2020/12/21,Canada,Nunavut,262,,1
2020/12/21,Ethiopia,,120348,103681,1861
2020/12/21,Niger,,2724,1432,87
2020/12/21,Denmark,Greenland,25,19,0
2020/12/21,Netherlands,,700873,0,10519
2020/12/21,Malta,,11802,10115,194
2020/12/21,India,,10075116,9636487,146111
2020/12/21,Denmark,Faroe Islands,547,518,0
2020/12/21,Yemen,,2087,1384,606
2020/12/21,United Kingdom,Anguilla,10,10,0
2020/12/21,Croatia,,195728,176366,3257
2020/12/21,Greece,,131597,93764,4257
2020/12/21,Algeria,,95659,63644,2675
2020/12/21,Australia,Northern Territory,71,62,0
2020/12/21,Russia,,2850042,2273510,50723
2020/12/21,Slovenia,,106294,83977,2379
2020/12/21,Mauritania,,12567,8909,286
2020/12/21,"Korea, South",,51460,35928,722
2020/12/21,Equatorial Guinea,,5231,5077,85
2020/12/21,Cameroon,,25849,23851,448
2020/12/21,Canada,Repatriated Travellers,13,,0
2020/12/21,Netherlands,Sint Maarten,1338,1202,26
2020/12/21,France,,2477255,160946,60537
2020/12/21,US,,18123968,0,325504
2020/12/21,Kyrgyzstan,,79254,73005,1331
2020/12/21,Oman,,127931,119745,1489
2020/12/21,Samoa,,2,2,0
2020/12/21,Ukraine,,998678,608120,17293
2020/12/21,Vietnam,,1414,1269,35
2020/12/21,Marshall Islands,,4,4,0
2020/12/21,United Kingdom,Turks and Caicos Islands,798,759,6
2020/12/21,Canada,Yukon,59,,1
2020/12/21,Benin,,3167,3061,44
2020/12/21,Sri Lanka,,37631,28682,181
2020/12/21,Antigua and Barbuda,,153,143,5
2020/12/21,Iran,,1164535,894366,53816
2020/12/21,Gabon,,9420,9283,64
2020/12/21,Bhutan,,479,430,0
2020/12/21,Colombia,,1518067,1382340,40680
2020/12/21,Australia,Western Australia,846,827,9
2020/12/21,Canada,Manitoba,23025,,572
2020/12/21,Estonia,,22083,13677,181
2020/12/21,Australia,New South Wales,4789,0,53
2020/12/21,Montenegro,,44284,34569,630
2020/12/21,Switzerland,,413991,311500,6781
2020/12/21,United Arab Emirates,,194652,169840,639
2020/12/21,Lithuania,,115047,69634,1339
2020/12/21,Guatemala,,132867,121337,4688
2020/12/21,Azerbaijan,,203593,142807,2253
2020/12/21,Cambodia,,363,347,0
2020/12/21,Eritrea,,807,597,0
2020/12/21,Bahrain,,90450,88542,350
2020/12/21,Cuba,,10242,9126,137
2020/12/21,Ireland,,80267,23364,2158
2020/12/21,Venezuela,,110513,104799,993
2020/12/21,United Kingdom,Isle of Man,374,346,25
2020/12/21,Pakistan,,460672,410937,9474
2020/12/21,Kazakhstan,,192579,164774,2626
2020/12/21,Kuwait,,148209,144142,922
2020/12/21,Poland,,1207333,946017,25474
2020/12/21,Saudi Arabia,,361178,352089,6131
2020/12/21,Eswatini,,7562,6761,141
2020/12/21,Liberia,,1779,1406,83
2020/12/21,Spain,,1819249,150376,49260
2020/12/21,Nicaragua,,5938,4225,163
2020/12/21,Philippines,,461505,429207,8957
2020/12/21,France,French Guiana,12369,9995,71
2020/12/21,Guinea,,13578,13001,80
2020/12/21,Sudan,,23316,13260,1450
2020/12/21,Canada,New Brunswick,578,,8
2020/12/21,Zambia,,18768,17818,375
2020/12/21,United Kingdom,Gibraltar,1282,1069,6
2020/12/21,Canada,Grand Princess,13,,0
2020/12/21,Australia,Victoria,20360,19526,820
2020/12/21,El Salvador,,43772,39362,1257
2020/12/21,Jamaica,,12289,9113,286
2020/12/21,Bangladesh,,502183,439694,7312
2020/12/21,Turkey,,2043704,1834705,18351
2020/12/21,Vanuatu,,1,1,0
2020/12/21,Somalia,,4662,3566,124
2020/12/21,Bulgaria,,192472,102666,6765
2020/12/21,Moldova,,135910,120015,2777
2020/12/21,Canada,Alberta,91459,,860
2020/12/21,United Kingdom,Channel Islands,2738,1535,52
2020/12/21,Maldives,,13501,12929,48
2020/12/21,Indonesia,,671778,546884,20085
2020/12/21,Tunisia,,121718,87884,4199
2020/12/21,Comoros,,666,611,7
2020/12/21,Botswana,,13622,11147,38
2020/12/21,Canada,Quebec,179093,,7901
2020/12/21,United Kingdom,Bermuda,527,276,9
2020/12/21,Monaco,,742,631,3
2020/12/21,Libya,,95200,65532,1369
2020/12/21,United Kingdom,,2073511,0,67616
2020/12/21,Australia,Queensland,1235,1215,6
2020/12/21,Israel,,378259,348874,3111
2020/12/21,Mali,,6232,3858,225
2020/12/21,Denmark,,137632,93214,1053
2020/12/21,Finland,,33414,22500,506
2020/12/21,Sierra Leone,,2509,1856,75
2020/12/21,Qatar,,142159,139927,243
2020/12/21,Saint Lucia,,287,261,5
2020/12/21,Australia,Australian Capital Territory,118,114,3
2020/12/21,Panama,,214038,174951,3597
2020/12/21,Angola,,16686,9695,390
2020/12/21,France,Wallis and Futuna,0,0,0
2020/12/22,Switzerland,,418266,311500,6924
2020/12/22,Canada,Saskatchewan,13942,,125
2020/12/22,Micronesia,,0,0,0
2020/12/22,Denmark,Faroe Islands,550,524,0
2020/12/22,Monaco,,756,636,3
2020/12/22,Argentina,,1555279,1379726,42254
2020/12/22,Poland,,1214525,954272,25783
2020/12/22,Kenya,,94768,76222,1647
2020/12/22,Serbia,,307827,0,2782
2020/12/22,Russia,,2878382,2297289,51274
2020/12/22,United Kingdom,Isle of Man,374,346,25
2020/12/22,Tajikistan,,13034,12496,89
2020/12/22,Saint Kitts and Nevis,,30,25,0
2020/12/22,Kazakhstan,,193503,165950,2677
